barcode	replica	sampling	depth	completeness	pangolin	seq
barcode46	5	7000	281.607	83.2251908396946	AY.46.6	omicron
barcode46	5	7500	288.184	83.3015267175573	AY.46.6	omicron
barcode46	5	8000	293.779	83.263358778626	AY.46.6	omicron
barcode46	5	8500	301.557	83.2824427480916	AY.46.6	omicron
barcode46	5	9000	307.884	83.2824427480916	AY.46.6	omicron
barcode46	5	9500	314.672	84.0648854961832	AY.46.6	omicron
barcode47	1	1000	117.971	66.0114503816794	AY.20	omicron
barcode47	1	10000	318.64	83.206106870229	AY.20	omicron
barcode47	1	1500	163.064	66.030534351145	AY.20	omicron
barcode47	1	2000	195.593	66.030534351145	AY.20	omicron
barcode47	1	2500	228.993	66.0496183206107	AY.20	omicron
barcode47	1	3000	249.901	67.881679389313	AY.20	omicron
barcode47	1	3500	238.331	73.8167938931298	AY.20	omicron
barcode47	1	4000	246.786	82.9007633587786	AY.20	omicron
barcode47	1	4500	257.688	82.9389312977099	AY.20	omicron
barcode47	1	500	60.7826	NA	AY.20	omicron
barcode47	1	5000	265.075	83.0725190839695	AY.20	omicron
barcode47	1	5500	270.16	83.1488549618321	AY.20	omicron
barcode47	1	6000	276.256	83.1488549618321	AY.20	omicron
barcode47	1	6500	282.717	83.1679389312977	AY.20	omicron
barcode47	1	7000	288.981	83.1679389312977	AY.20	omicron
barcode47	1	7500	294.503	83.1679389312977	AY.20	omicron
barcode47	1	8000	300.787	83.1679389312977	AY.20	omicron
barcode47	1	8500	307.171	83.1870229007634	AY.20	omicron
barcode47	1	9000	310.068	83.206106870229	AY.20	omicron
barcode47	1	9500	315.365	83.206106870229	AY.20	omicron
barcode47	2	1000	104.693	65.8969465648855	AY.20	omicron
barcode47	2	10000	325.204	83.206106870229	AY.20	omicron
barcode47	2	1500	140.797	66.0687022900763	AY.20	omicron
barcode47	2	2000	173.528	66.0687022900763	AY.20	omicron
barcode47	2	2500	205.458	82.1946564885496	AY.20	omicron
barcode47	2	3000	230.776	82.5381679389313	AY.20	omicron
barcode47	2	3500	238.41	82.6526717557252	AY.20	omicron
barcode47	2	4000	247.929	83.1106870229008	AY.20	omicron
barcode47	2	4500	257.463	83.1870229007634	AY.20	omicron
barcode47	2	500	52.0773	65.5916030534351	AY.20	omicron
barcode47	2	5000	266.772	83.1679389312977	AY.20	omicron
barcode47	2	5500	272.712	83.1106870229008	AY.20	omicron
barcode47	2	6000	278.411	83.1297709923664	AY.20	omicron
barcode47	2	6500	286.221	82.9770992366412	AY.20	omicron
barcode47	2	7000	293.914	82.9770992366412	AY.20	omicron
barcode47	2	7500	299.51	82.9770992366412	AY.20	omicron
barcode47	2	8000	305.204	82.9770992366412	AY.20	omicron
barcode47	2	8500	311.572	83.1870229007634	AY.20	omicron
barcode47	2	9000	317.309	83.1870229007634	AY.20	omicron
barcode47	2	9500	321.28	83.1870229007634	AY.20	omicron
barcode47	3	1000	105.461	66.0496183206107	AY.20	omicron
barcode47	3	10000	321.421	83.206106870229	AY.20	omicron
barcode47	3	1500	144.094	66.0687022900763	AY.20	omicron
barcode47	3	2000	174.519	66.0687022900763	AY.20	omicron
barcode47	3	2500	204.344	66.0687022900763	AY.20	omicron
barcode47	3	3000	231.967	66.412213740458	AY.20	omicron
barcode47	3	3500	244.238	82.5763358778626	AY.20	omicron
barcode47	3	4000	241.58	83.0152671755725	AY.20	omicron
barcode47	3	4500	253.197	83.0725190839695	AY.20	omicron
barcode47	3	500	57.3772	NA	AY.20	omicron
barcode47	3	5000	261.397	83.1870229007634	AY.20	omicron
barcode47	3	5500	267.885	83.1870229007634	AY.20	omicron
barcode47	3	6000	275.486	83.1679389312977	AY.20	omicron
barcode47	3	6500	282.463	83.206106870229	AY.20	omicron
barcode47	3	7000	289.362	83.206106870229	AY.20	omicron
barcode47	3	7500	294.781	83.206106870229	AY.20	omicron
barcode47	3	8000	303.08	83.2251908396946	AY.20	omicron
barcode47	3	8500	308.699	83.2251908396946	AY.20	omicron
barcode47	3	9000	312.736	83.2251908396946	AY.20	omicron
barcode47	3	9500	315.552	83.206106870229	AY.20	omicron
barcode47	4	1000	117.794	65.9351145038168	AY.20	omicron
barcode47	4	10000	322.59	83.2251908396946	AY.20	omicron
barcode47	4	1500	161.994	65.9351145038168	AY.20	omicron
barcode47	4	2000	194.596	82.0610687022901	AY.20	omicron
barcode47	4	2500	228.836	82.175572519084	AY.20	omicron
barcode47	4	3000	255.334	82.2137404580153	AY.20	omicron
barcode47	4	3500	269.765	82.4045801526718	AY.20	omicron
barcode47	4	4000	281.734	82.5954198473282	AY.20	omicron
barcode47	4	4500	290.409	82.7099236641221	AY.20	omicron
barcode47	4	500	59.4816	62.1374045801527	AY.20	omicron
barcode47	4	5000	296.926	83.0725190839695	AY.20	omicron
barcode47	4	5500	303.504	83.1870229007634	AY.20	omicron
barcode47	4	6000	309.692	83.1679389312977	AY.20	omicron
barcode47	4	6500	317.49	83.1679389312977	AY.20	omicron
barcode47	4	7000	290.186	83.0916030534351	AY.20	omicron
barcode47	4	7500	297.705	83.1106870229008	AY.20	omicron
barcode47	4	8000	302.646	83.1297709923664	AY.20	omicron
barcode47	4	8500	308.494	83.2251908396946	AY.20	omicron
barcode47	4	9000	313.215	83.2251908396946	AY.20	omicron
barcode47	4	9500	318.034	83.2251908396946	AY.20	omicron
barcode47	5	1000	121.309	66.087786259542	AY.20	omicron
barcode47	5	10000	354.331	83.206106870229	AY.20	omicron
barcode47	5	1500	157.603	66.087786259542	AY.20	omicron
barcode47	5	2000	191.408	66.0687022900763	AY.20	omicron
barcode47	5	2500	223.387	79.8854961832061	AY.20	omicron
barcode47	5	3000	254.943	82.3282442748092	AY.20	omicron
barcode47	5	3500	269.423	82.6717557251908	AY.20	omicron
barcode47	5	4000	277.915	82.6717557251908	AY.20	omicron
barcode47	5	4500	287.156	83.0725190839695	AY.20	omicron
barcode47	5	500	61.6238	NA	AY.20	omicron
barcode47	5	5000	294.05	83.1870229007634	AY.20	omicron
barcode47	5	5500	302.232	83.1106870229008	AY.20	omicron
barcode47	5	6000	309.781	83.1106870229008	AY.20	omicron
barcode47	5	6500	315.632	83.1106870229008	AY.20	omicron
barcode47	5	7000	322.566	83.0916030534351	AY.20	omicron
barcode47	5	7500	329.584	83.1106870229008	AY.20	omicron
barcode47	5	8000	335.409	83.0916030534351	AY.20	omicron
barcode47	5	8500	340.913	83.1870229007634	AY.20	omicron
barcode47	5	9000	345.384	83.1870229007634	AY.20	omicron
barcode47	5	9500	349.774	83.206106870229	AY.20	omicron
barcode48	1	1000	67.4661	58.8740458015267	BA.1.1	omicron
barcode48	1	10000	221.333	72.5	BA.1.1	omicron
barcode48	1	1500	86.7634	60.6870229007634	BA.1.1	omicron
barcode48	1	2000	109.526	60.6488549618321	BA.1.1	omicron
barcode48	1	2500	116.225	62.3091603053435	BA.1.1	omicron
barcode48	1	3000	127.204	64.9045801526718	BA.1.1	omicron
barcode48	1	3500	139.485	66.4885496183206	BA.1.1	omicron
barcode48	1	4000	150.182	72.2328244274809	BA.1.1	omicron
barcode48	1	4500	162.791	72.4236641221374	BA.1.1	omicron
barcode48	1	500	33.3089	NA	BA.1.1	omicron
barcode48	1	5000	173.262	72.4618320610687	BA.1.1	omicron
barcode48	1	5500	183.734	72.4618320610687	BA.1.1	omicron
barcode48	1	6000	191.815	72.4618320610687	BA.1.1	omicron
barcode48	1	6500	201.837	72.4618320610687	BA.1.1	omicron
barcode48	1	7000	208.047	72.4618320610687	BA.1.1	omicron
barcode48	1	7500	214.633	72.4618320610687	BA.1.1	omicron
barcode48	1	8000	221.333	72.5	BA.1.1	omicron
barcode48	1	8500	221.333	72.5	BA.1.1	omicron
barcode48	1	9000	221.333	72.5	BA.1.1	omicron
barcode48	1	9500	221.333	72.5	BA.1.1	omicron
barcode48	2	1000	54.1402	NA	BA.1.1	omicron
barcode48	2	10000	221.333	72.5	BA.1.1	omicron
barcode48	2	1500	82.2499	60.1908396946565	BA.1.1	omicron
barcode48	2	2000	104.387	60.6297709923664	BA.1.1	omicron
barcode48	2	2500	116.841	60.7442748091603	BA.1.1	omicron
barcode48	2	3000	127.788	62.1564885496183	BA.1.1	omicron
barcode48	2	3500	141.111	63.9312977099237	BA.1.1	omicron
barcode48	2	4000	152.14	67.6908396946565	BA.1.1	omicron
barcode48	2	4500	162.31	72.4618320610687	BA.1.1	omicron
barcode48	2	500	34.2812	NA	BA.1.1	omicron
barcode48	2	5000	174.322	72.4618320610687	BA.1.1	omicron
barcode48	2	5500	184.88	72.4618320610687	BA.1.1	omicron
barcode48	2	6000	193.994	72.4618320610687	BA.1.1	omicron
barcode48	2	6500	200.498	72.4618320610687	BA.1.1	omicron
barcode48	2	7000	207.557	72.4618320610687	BA.1.1	omicron
barcode48	2	7500	214.817	72.4618320610687	BA.1.1	omicron
barcode48	2	8000	221.333	72.5	BA.1.1	omicron
barcode48	2	8500	221.333	72.5	BA.1.1	omicron
barcode48	2	9000	221.333	72.5	BA.1.1	omicron
barcode48	2	9500	221.333	72.5	BA.1.1	omicron
barcode48	3	1000	60.0158	NA	BA.1.1	omicron
barcode48	3	10000	221.333	72.5	BA.1.1	omicron
barcode48	3	1500	85.5792	60.8015267175573	BA.1.1	omicron
barcode48	3	2000	107.81	60.6297709923664	BA.1.1	omicron
barcode48	3	2500	118.733	60.6679389312977	BA.1.1	omicron
barcode48	3	3000	130.151	60.706106870229	BA.1.1	omicron
barcode48	3	3500	141.548	61.0687022900763	BA.1.1	omicron
barcode48	3	4000	153.666	62.3854961832061	BA.1.1	omicron
barcode48	3	4500	163.126	66.087786259542	BA.1.1	omicron
barcode48	3	500	30.6969	NA	BA.1.1	omicron
barcode48	3	5000	172.435	66.0114503816794	BA.1.1	omicron
barcode48	3	5500	182.86	72.5	BA.1.1	omicron
barcode48	3	6000	189.727	72.4809160305343	BA.1.1	omicron
barcode48	3	6500	197.161	72.5	BA.1.1	omicron
barcode48	3	7000	204.719	72.5	BA.1.1	omicron
barcode48	3	7500	212.787	72.5	BA.1.1	omicron
barcode48	3	8000	221.333	72.5	BA.1.1	omicron
barcode48	3	8500	221.333	72.5	BA.1.1	omicron
barcode48	3	9000	221.333	72.5	BA.1.1	omicron
barcode48	3	9500	221.333	72.5	BA.1.1	omicron
barcode48	4	1000	63.5455	NA	BA.1.1	omicron
barcode48	4	10000	221.333	72.5	BA.1.1	omicron
barcode48	4	1500	84.0469	60.3053435114504	BA.1.1	omicron
barcode48	4	2000	108.412	60.706106870229	BA.1.1	omicron
barcode48	4	2500	117.18	63.969465648855	BA.1.1	omicron
barcode48	4	3000	128.201	68.530534351145	BA.1.1	omicron
barcode48	4	3500	140.684	72.2328244274809	BA.1.1	omicron
barcode48	4	4000	154.421	72.4618320610687	BA.1.1	omicron
barcode48	4	4500	165.466	72.5	BA.1.1	omicron
barcode48	4	500	31.6232	NA	BA.1.1	omicron
barcode48	4	5000	174.805	72.4618320610687	BA.1.1	omicron
barcode48	4	5500	183.339	72.4618320610687	BA.1.1	omicron
barcode48	4	6000	191.431	72.4618320610687	BA.1.1	omicron
barcode48	4	6500	200.264	72.4618320610687	BA.1.1	omicron
barcode48	4	7000	208.354	72.4618320610687	BA.1.1	omicron
barcode48	4	7500	214.594	72.5	BA.1.1	omicron
barcode48	4	8000	221.333	72.5	BA.1.1	omicron
barcode48	4	8500	221.333	72.5	BA.1.1	omicron
barcode48	4	9000	221.333	72.5	BA.1.1	omicron
barcode48	4	9500	221.333	72.5	BA.1.1	omicron
barcode48	5	1000	65.566	NA	BA.1.1	omicron
barcode48	5	10000	221.333	72.5	BA.1.1	omicron
barcode48	5	1500	91.0663	60.706106870229	BA.1.1	omicron
barcode48	5	2000	113.946	60.8969465648855	BA.1.1	omicron
barcode48	5	2500	128.908	66.6221374045801	BA.1.1	omicron
barcode48	5	3000	136.29	70.4198473282443	BA.1.1	omicron
barcode48	5	3500	149.756	72.3282442748092	BA.1.1	omicron
barcode48	5	4000	155.087	72.4618320610687	BA.1.1	omicron
barcode48	5	4500	164.195	72.5190839694656	BA.1.1	omicron
barcode48	5	500	32.1115	NA	BA.1.1	omicron
barcode48	5	5000	173.92	72.5190839694656	BA.1.1	omicron
barcode48	5	5500	182.384	72.5190839694656	BA.1.1	omicron
barcode48	5	6000	193.295	72.4618320610687	BA.1.1	omicron
barcode48	5	6500	201.145	72.4809160305343	BA.1.1	omicron
barcode48	5	7000	207.213	72.4809160305343	BA.1.1	omicron
barcode48	5	7500	213.983	72.5	BA.1.1	omicron
barcode48	5	8000	221.333	72.5	BA.1.1	omicron
barcode48	5	8500	221.333	72.5	BA.1.1	omicron
barcode48	5	9000	221.333	72.5	BA.1.1	omicron
barcode48	5	9500	221.333	72.5	BA.1.1	omicron
barcode49	1	1000	90.2075	77.3664122137405	BA.1.1	omicron
barcode49	1	10000	367.884	97.9770992366412	Unassigned	omicron
barcode49	1	1500	132.26	77.3664122137405	BA.1.1	omicron
barcode49	1	2000	165.137	82.824427480916	Unassigned	omicron
barcode49	1	2500	193.52	97.6145038167939	Unassigned	omicron
barcode49	1	3000	215.863	97.9770992366412	Unassigned	omicron
barcode49	1	3500	239.251	97.9580152671756	Unassigned	omicron
barcode49	1	4000	261.939	97.9770992366412	Unassigned	omicron
barcode49	1	4500	281.991	97.9770992366412	Unassigned	omicron
barcode49	1	500	44.591	57.9007633587786	BA.1.1	omicron
barcode49	1	5000	300.279	97.9580152671756	Unassigned	omicron
barcode49	1	5500	314.06	97.9580152671756	Unassigned	omicron
barcode49	1	6000	325.693	97.9580152671756	Unassigned	omicron
barcode49	1	6500	337.812	97.9580152671756	Unassigned	omicron
barcode49	1	7000	347.942	97.9770992366412	Unassigned	omicron
barcode49	1	7500	358.223	97.9770992366412	Unassigned	omicron
barcode49	1	8000	367.884	97.9770992366412	Unassigned	omicron
barcode49	1	8500	367.884	97.9770992366412	Unassigned	omicron
barcode49	1	9000	367.884	97.9770992366412	Unassigned	omicron
barcode49	1	9500	367.884	97.9770992366412	Unassigned	omicron
barcode49	2	1000	91.9678	66.6030534351145	BA.1.1	omicron
barcode49	2	10000	367.884	97.9770992366412	Unassigned	omicron
barcode49	2	1500	135.213	78.4541984732824	BA.1.1	omicron
barcode49	2	2000	167.773	97.3664122137405	Unassigned	omicron
barcode49	2	2500	197.162	97.9770992366412	Unassigned	omicron
barcode49	2	3000	223.498	97.9770992366412	Unassigned	omicron
barcode49	2	3500	245.676	97.9770992366412	Unassigned	omicron
barcode49	2	4000	267.785	97.9770992366412	Unassigned	omicron
barcode49	2	4500	287.876	97.9770992366412	Unassigned	omicron
barcode49	2	500	43.9101	NA	BA.1.1	omicron
barcode49	2	5000	304.306	97.9770992366412	Unassigned	omicron
barcode49	2	5500	317.224	97.9580152671756	Unassigned	omicron
barcode49	2	6000	328.751	97.9770992366412	Unassigned	omicron
barcode49	2	6500	339.138	97.9770992366412	Unassigned	omicron
barcode49	2	7000	349.599	97.9770992366412	Unassigned	omicron
barcode49	2	7500	359.448	97.9770992366412	Unassigned	omicron
barcode49	2	8000	367.884	97.9770992366412	Unassigned	omicron
barcode49	2	8500	367.884	97.9770992366412	Unassigned	omicron
barcode49	2	9000	367.884	97.9770992366412	Unassigned	omicron
barcode49	2	9500	367.884	97.9770992366412	Unassigned	omicron
barcode49	3	1000	91.6479	77.6717557251908	BA.1.1	omicron
barcode49	3	10000	367.884	97.9770992366412	Unassigned	omicron
barcode49	3	1500	136.33	85.6679389312977	BA.1.1	omicron
barcode49	3	2000	167.178	94.0076335877863	Unassigned	omicron
barcode49	3	2500	197.84	97.9580152671756	Unassigned	omicron
barcode49	3	3000	223.645	97.9770992366412	Unassigned	omicron
barcode49	3	3500	247.075	97.9770992366412	Unassigned	omicron
barcode49	3	4000	270.876	97.9770992366412	Unassigned	omicron
barcode49	3	4500	288.345	97.9770992366412	Unassigned	omicron
barcode49	3	500	45.1232	NA	BA.1.1	omicron
barcode49	3	5000	301.671	97.9770992366412	Unassigned	omicron
barcode49	3	5500	315.13	97.9770992366412	Unassigned	omicron
barcode49	3	6000	326.806	97.9770992366412	Unassigned	omicron
barcode49	3	6500	337.414	97.9580152671756	Unassigned	omicron
barcode49	3	7000	348.295	97.9580152671756	Unassigned	omicron
barcode49	3	7500	359.436	97.9770992366412	Unassigned	omicron
barcode49	3	8000	367.884	97.9770992366412	Unassigned	omicron
barcode49	3	8500	367.884	97.9770992366412	Unassigned	omicron
barcode49	3	9000	367.884	97.9770992366412	Unassigned	omicron
barcode49	3	9500	367.884	97.9770992366412	Unassigned	omicron
barcode49	4	1000	91.0164	80.8396946564885	BA.1.1	omicron
barcode49	4	10000	367.884	97.9770992366412	Unassigned	omicron
barcode49	4	1500	135.549	88.2442748091603	BA.1.1	omicron
barcode49	4	2000	168.695	97.3091603053435	Unassigned	omicron
barcode49	4	2500	198.512	97.824427480916	Unassigned	omicron
barcode49	4	3000	222.849	97.9770992366412	Unassigned	omicron
barcode49	4	3500	246.271	97.9770992366412	Unassigned	omicron
barcode49	4	4000	270.117	97.9580152671756	Unassigned	omicron
barcode49	4	4500	288.005	97.9580152671756	Unassigned	omicron
barcode49	4	500	43.5482	NA	BA.1.1	omicron
barcode49	4	5000	303.608	97.9580152671756	Unassigned	omicron
barcode49	4	5500	318.146	97.9580152671756	Unassigned	omicron
barcode49	4	6000	328.56	97.9580152671756	Unassigned	omicron
barcode49	4	6500	339.569	97.9770992366412	Unassigned	omicron
barcode49	4	7000	350.313	97.9770992366412	Unassigned	omicron
barcode49	4	7500	359.712	97.9770992366412	Unassigned	omicron
barcode49	4	8000	367.884	97.9770992366412	Unassigned	omicron
barcode49	4	8500	367.884	97.9770992366412	Unassigned	omicron
barcode49	4	9000	367.884	97.9770992366412	Unassigned	omicron
barcode49	4	9500	367.884	97.9770992366412	Unassigned	omicron
barcode49	5	1000	94.1982	86.9656488549618	BA.1.1	omicron
barcode49	5	10000	367.884	97.9770992366412	Unassigned	omicron
barcode49	5	1500	138.097	97.9770992366412	Unassigned	omicron
barcode49	5	2000	170.108	97.9770992366412	Unassigned	omicron
barcode49	5	2500	200.637	97.9770992366412	Unassigned	omicron
barcode49	5	3000	227.309	97.9770992366412	Unassigned	omicron
barcode49	5	3500	248.273	97.9770992366412	Unassigned	omicron
barcode49	5	4000	273.398	97.9770992366412	Unassigned	omicron
barcode49	5	4500	291.002	97.9770992366412	Unassigned	omicron
barcode49	5	500	47.4753	NA	BA.1.1	omicron
barcode49	5	5000	305.315	97.9770992366412	Unassigned	omicron
barcode49	5	5500	317.853	97.9770992366412	Unassigned	omicron
barcode49	5	6000	329.347	97.9770992366412	Unassigned	omicron
barcode49	5	6500	340.071	97.9770992366412	Unassigned	omicron
barcode49	5	7000	351.13	97.9770992366412	Unassigned	omicron
barcode49	5	7500	360.92	97.9770992366412	Unassigned	omicron
barcode49	5	8000	367.884	97.9770992366412	Unassigned	omicron
barcode49	5	8500	367.884	97.9770992366412	Unassigned	omicron
barcode49	5	9000	367.884	97.9770992366412	Unassigned	omicron
barcode49	5	9500	367.884	97.9770992366412	Unassigned	omicron
barcode50	1	1000	111.787	NA	AY.46.6	omicron
barcode50	1	10000	323.496	87.6526717557252	AY.46.6	omicron
barcode50	1	1500	167.143	57.8435114503817	AY.46.6	omicron
barcode50	1	2000	185.883	83.1106870229008	AY.46.6	omicron
barcode50	1	2500	203.439	83.1106870229008	AY.46.6	omicron
barcode50	1	3000	221.142	84.0648854961832	AY.46.6	omicron
barcode50	1	3500	236.629	84.0648854961832	AY.46.6	omicron
barcode50	1	4000	252.193	87.5190839694657	AY.46.6	omicron
barcode50	1	4500	263.493	87.5190839694657	AY.46.6	omicron
barcode50	1	500	55.3889	NA	AY.46.6	omicron
barcode50	1	5000	270.438	87.5190839694657	AY.46.6	omicron
barcode50	1	5500	277.497	87.5190839694657	AY.46.6	omicron
barcode50	1	6000	283.461	87.5381679389313	AY.46.6	omicron
barcode50	1	6500	288.914	87.5381679389313	AY.46.6	omicron
barcode50	1	7000	293.618	87.5190839694657	AY.46.6	omicron
barcode50	1	7500	300.254	87.5190839694657	AY.46.6	omicron
barcode50	1	8000	304.905	87.5381679389313	AY.46.6	omicron
barcode50	1	8500	309.232	87.5381679389313	AY.46.6	omicron
barcode50	1	9000	315.221	87.5381679389313	AY.46.6	omicron
barcode50	1	9500	320.325	87.6526717557252	AY.46.6	omicron
barcode50	2	1000	106.965	NA	AY.46.6	omicron
barcode50	2	10000	320.387	87.6335877862595	AY.46.6	omicron
barcode50	2	1500	159.202	NA	AY.46.6	omicron
barcode50	2	2000	197.817	66.5267175572519	AY.46.6	omicron
barcode50	2	2500	225.635	76.9656488549618	AY.46.6	omicron
barcode50	2	3000	242.749	83.0725190839695	AY.46.6	omicron
barcode50	2	3500	229.785	83.2251908396946	AY.46.6	omicron
barcode50	2	4000	246.579	87.5572519083969	AY.46.6	omicron
barcode50	2	4500	256.56	87.5572519083969	AY.46.6	omicron
barcode50	2	500	53.9614	NA	AY.46.6	omicron
barcode50	2	5000	264.137	87.5572519083969	AY.46.6	omicron
barcode50	2	5500	271.971	87.6145038167939	AY.46.6	omicron
barcode50	2	6000	277.528	87.6145038167939	AY.46.6	omicron
barcode50	2	6500	284.152	87.6145038167939	AY.46.6	omicron
barcode50	2	7000	289.336	87.6145038167939	AY.46.6	omicron
barcode50	2	7500	294.347	87.6335877862595	AY.46.6	omicron
barcode50	2	8000	300.511	87.6335877862595	AY.46.6	omicron
barcode50	2	8500	305.213	87.6335877862595	AY.46.6	omicron
barcode50	2	9000	311.151	87.6335877862595	AY.46.6	omicron
barcode50	2	9500	316.093	87.6335877862595	AY.46.6	omicron
barcode50	3	1000	111.558	NA	AY.46.6	omicron
barcode50	3	10000	322.199	87.6145038167939	AY.46.6	omicron
barcode50	3	1500	166.696	NA	AY.46.6	omicron
barcode50	3	2000	201.19	66.5076335877863	AY.46.6	omicron
barcode50	3	2500	202.623	76.412213740458	AY.46.6	omicron
barcode50	3	3000	215.519	87.5	AY.46.6	omicron
barcode50	3	3500	235.02	87.4809160305343	AY.46.6	omicron
barcode50	3	4000	250.517	87.5954198473282	AY.46.6	omicron
barcode50	3	4500	262.349	87.5763358778626	AY.46.6	omicron
barcode50	3	500	54.038	NA	AY.46.6	omicron
barcode50	3	5000	272.937	87.5763358778626	AY.46.6	omicron
barcode50	3	5500	279.846	87.6145038167939	AY.46.6	omicron
barcode50	3	6000	287.138	87.6145038167939	AY.46.6	omicron
barcode50	3	6500	293.894	87.5954198473282	AY.46.6	omicron
barcode50	3	7000	298.849	87.5954198473282	AY.46.6	omicron
barcode50	3	7500	302.309	87.5954198473282	AY.46.6	omicron
barcode50	3	8000	307.636	87.6145038167939	AY.46.6	omicron
barcode50	3	8500	311.783	87.6145038167939	AY.46.6	omicron
barcode50	3	9000	316.49	87.5954198473282	AY.46.6	omicron
barcode50	3	9500	320.017	87.5954198473282	AY.46.6	omicron
barcode50	4	1000	101.546	65.3435114503817	AY.46.6	omicron
barcode50	4	10000	323.212	87.6526717557252	AY.46.6	omicron
barcode50	4	1500	156.048	65.3625954198473	AY.46.6	omicron
barcode50	4	2000	200.628	67.0038167938931	AY.46.6	omicron
barcode50	4	2500	222.608	74.8282442748092	AY.46.6	omicron
barcode50	4	3000	237.409	87.6335877862595	AY.46.6	omicron
barcode50	4	3500	255.824	87.6335877862595	AY.46.6	omicron
barcode50	4	4000	244.723	87.6526717557252	AY.46.6	omicron
barcode50	4	4500	257.439	87.6526717557252	AY.46.6	omicron
barcode50	4	500	50.509	NA	AY.46.6	omicron
barcode50	4	5000	268.958	87.6526717557252	AY.46.6	omicron
barcode50	4	5500	279.276	87.6526717557252	AY.46.6	omicron
barcode50	4	6000	286.938	87.6335877862595	AY.46.6	omicron
barcode50	4	6500	292.41	87.6526717557252	AY.46.6	omicron
barcode50	4	7000	298.998	87.6526717557252	AY.46.6	omicron
barcode50	4	7500	303.191	87.6526717557252	AY.46.6	omicron
barcode50	4	8000	309.03	87.6526717557252	AY.46.6	omicron
barcode50	4	8500	313.712	87.6335877862595	AY.46.6	omicron
barcode50	4	9000	317.327	87.6526717557252	AY.46.6	omicron
barcode50	4	9500	320.582	87.6526717557252	AY.46.6	omicron
barcode50	5	1000	107.529	NA	AY.46.6	omicron
barcode50	5	10000	322.987	87.5954198473282	AY.46.6	omicron
barcode50	5	1500	162.44	NA	AY.46.6	omicron
barcode50	5	2000	202.239	66.9847328244275	AY.46.6	omicron
barcode50	5	2500	228.152	87.4427480916031	AY.46.6	omicron
barcode50	5	3000	245.941	87.4809160305343	AY.46.6	omicron
barcode50	5	3500	261.089	87.4809160305343	AY.46.6	omicron
barcode50	5	4000	249.733	87.5381679389313	AY.46.6	omicron
barcode50	5	4500	264.295	87.5572519083969	AY.46.6	omicron
barcode50	5	500	57.6385	NA	AY.46.6	omicron
barcode50	5	5000	274.046	87.5572519083969	AY.46.6	omicron
barcode50	5	5500	282.189	87.5572519083969	AY.46.6	omicron
barcode50	5	6000	289.562	87.5381679389313	AY.46.6	omicron
barcode50	5	6500	296.07	87.5572519083969	AY.46.6	omicron
barcode50	5	7000	300.958	87.5572519083969	AY.46.6	omicron
barcode50	5	7500	306.174	87.5190839694657	AY.46.6	omicron
barcode50	5	8000	310.157	87.5763358778626	AY.46.6	omicron
barcode50	5	8500	312.637	87.5954198473282	AY.46.6	omicron
barcode50	5	9000	316.671	87.5954198473282	AY.46.6	omicron
barcode50	5	9500	320.004	87.5954198473282	AY.46.6	omicron
barcode51	1	1000	100.557	98.6832061068702	B.1.621	omicron
barcode51	1	10000	487.562	98.7022900763359	B.1.621	omicron
barcode51	1	1500	151.744	98.6450381679389	B.1.621	omicron
barcode51	1	2000	199.159	98.6450381679389	B.1.621	omicron
barcode51	1	2500	241.954	98.7022900763359	B.1.621	omicron
barcode51	1	3000	283.666	98.7022900763359	B.1.621	omicron
barcode51	1	3500	317.878	98.7022900763359	B.1.621	omicron
barcode51	1	4000	347.44	98.7022900763359	B.1.621	omicron
barcode51	1	4500	374.699	98.7022900763359	B.1.621	omicron
barcode51	1	500	52.6627	98.5687022900763	B.1.621	omicron
barcode51	1	5000	392.588	98.7022900763359	B.1.621	omicron
barcode51	1	5500	407.625	98.6641221374046	B.1.621	omicron
barcode51	1	6000	419.139	98.6641221374046	B.1.621	omicron
barcode51	1	6500	429.776	98.6641221374046	B.1.621	omicron
barcode51	1	7000	439.9	98.7022900763359	B.1.621	omicron
barcode51	1	7500	451.139	98.7022900763359	B.1.621	omicron
barcode51	1	8000	460.582	98.7022900763359	B.1.621	omicron
barcode51	1	8500	468.575	98.7022900763359	B.1.621	omicron
barcode51	1	9000	476.492	98.7022900763359	B.1.621	omicron
barcode51	1	9500	482.431	98.7022900763359	B.1.621	omicron
barcode51	2	1000	103.371	98.7022900763359	B.1.621	omicron
barcode51	2	10000	484.195	98.7022900763359	B.1.621	omicron
barcode51	2	1500	151.618	98.7022900763359	B.1.621	omicron
barcode51	2	2000	201.264	98.7022900763359	B.1.621	omicron
barcode51	2	2500	243.047	98.7022900763359	B.1.621	omicron
barcode51	2	3000	281.342	98.7022900763359	B.1.621	omicron
barcode51	2	3500	311.696	98.7022900763359	B.1.621	omicron
barcode51	2	4000	340.93	98.7022900763359	B.1.621	omicron
barcode51	2	4500	366.868	98.7022900763359	B.1.621	omicron
barcode51	2	500	53.7759	71.8129770992366	B.1.621	omicron
barcode51	2	5000	385.896	98.7022900763359	B.1.621	omicron
barcode51	2	5500	400.366	98.7022900763359	B.1.621	omicron
barcode51	2	6000	414.756	98.7022900763359	B.1.621	omicron
barcode51	2	6500	425.44	98.7022900763359	B.1.621	omicron
barcode51	2	7000	436.189	98.7022900763359	B.1.621	omicron
